date,symbol,asset_type,strategy,position,close
2026-07-22,UNVR,stock_id,Composite (engine),1.0,1705.0
2026-07-23,UNVR,stock_id,Composite (engine),1.0,1680.0
2026-07-24,UNVR,stock_id,Composite (engine),1.0,1685.0
2026-07-27,UNVR,stock_id,Composite (engine),1.0,1680.0
2026-07-28,UNVR,stock_id,Composite (engine),1.0,1705.0
2026-07-29,UNVR,stock_id,Composite (engine),1.0,1695.0
2026-07-30,UNVR,stock_id,Composite (engine),0.0,1715.0
2026-07-31,UNVR,stock_id,Composite (engine),0.0,1755.0
2026-08-03,UNVR,stock_id,Composite (engine),0.0,1740.0
2026-08-04,UNVR,stock_id,Composite (engine),0.0,1820.0
2026-08-05,UNVR,stock_id,Composite (engine),0.0,1845.0
2026-08-06,UNVR,stock_id,Composite (engine),0.0,1805.0
2026-08-07,UNVR,stock_id,Composite (engine),0.0,1820.0
2026-08-10,UNVR,stock_id,Composite (engine),0.0,1800.0
2026-08-11,UNVR,stock_id,Composite (engine),0.0,1745.0
2026-08-12,UNVR,stock_id,Composite (engine),0.0,1760.0
2026-08-13,UNVR,stock_id,Composite (engine),1.0,1730.0
2026-08-14,UNVR,stock_id,Composite (engine),1.0,1775.0
2026-08-18,UNVR,stock_id,Composite (engine),1.0,1800.0
2026-08-19,UNVR,stock_id,Composite (engine),1.0,1780.0
2026-08-20,UNVR,stock_id,Composite (engine),1.0,1835.0
2026-08-21,UNVR,stock_id,Composite (engine),1.0,1795.0
2026-08-24,UNVR,stock_id,Composite (engine),1.0,1800.0
2026-08-26,UNVR,stock_id,Composite (engine),1.0,1765.0
2024-08-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,1304.81103515625
2024-08-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,1287.0584716796875
2024-08-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,1251.5533447265625
2024-08-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,1233.8009033203125
2024-09-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,1238.239013671875
2024-09-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,1216.04833984375
2024-09-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,1193.857666015625
2024-09-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,1193.857666015625
2024-09-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,1184.9814453125
2024-09-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,1171.6671142578125
2024-09-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1171.6671142578125
2024-09-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1167.2288818359375
2024-09-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,1193.857666015625
2024-09-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,1184.9814453125
2024-09-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1224.924560546875
2024-09-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,1211.6102294921875
2024-09-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,1220.4864501953125
2024-09-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,1216.04833984375
2024-09-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,1238.239013671875
2024-09-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1251.5533447265625
2024-09-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,1278.1822509765625
2024-09-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,1264.8677978515625
2024-09-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,1304.81103515625
2024-09-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,1313.687255859375
2024-10-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,1331.4398193359375
2024-10-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,1362.5067138671875
2024-10-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,1362.5067138671875
2024-10-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,1353.63037109375
2024-10-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,1371.383056640625
2024-10-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,1353.63037109375
2024-10-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,1344.7542724609375
2024-10-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1362.5067138671875
2024-10-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1389.135498046875
2024-10-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,1446.831298828125
2024-10-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,1420.202392578125
2024-10-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,1393.5736083984375
2024-10-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1437.9549560546875
2024-10-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,1442.3931884765625
2024-10-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,1500.0888671875
2024-10-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,1482.3363037109375
2024-10-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,1464.583740234375
2024-10-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1437.9549560546875
2024-10-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,1406.8880615234375
2024-10-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,1429.0787353515625
2024-10-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,1433.516845703125
2024-10-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,1446.831298828125
2024-10-31,ANTM,stock_id,Buy & Hold (benchmark),1.0,1420.202392578125
2024-11-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2024-11-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,1353.63037109375
2024-11-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,1398.0118408203125
2024-11-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,1366.94482421875
2024-11-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,1398.0118408203125
2024-11-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,1406.8880615234375
2024-11-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1358.068603515625
2024-11-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,1389.135498046875
2024-11-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,1331.4398193359375
2024-11-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,1313.687255859375
2024-11-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,1242.67724609375
2024-11-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,1238.239013671875
2024-11-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,1309.2491455078125
2024-11-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,1304.81103515625
2024-11-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,1322.5634765625
2024-11-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,1287.0584716796875
2024-11-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,1318.1253662109375
2024-11-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,1287.0584716796875
2024-11-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,1260.4296875
2024-11-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,1269.3060302734375
2024-12-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,1251.5533447265625
2024-12-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,1287.0584716796875
2024-12-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,1300.3729248046875
2024-12-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,1322.5634765625
2024-12-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,1318.1253662109375
2024-12-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,1322.5634765625
2024-12-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1442.3931884765625
2024-12-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1420.202392578125
2024-12-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,1433.516845703125
2024-12-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,1406.8880615234375
2024-12-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,1384.6973876953125
2024-12-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1340.3160400390625
2024-12-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,1344.7542724609375
2024-12-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,1304.81103515625
2024-12-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,1260.4296875
2024-12-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,1291.49658203125
2024-12-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1273.744140625
2024-12-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,1353.63037109375
2024-12-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,1353.63037109375
2025-01-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,1371.383056640625
2025-01-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2025-01-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,1300.3729248046875
2025-01-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,1273.744140625
2025-01-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,1269.3060302734375
2025-01-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,1260.4296875
2025-01-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1300.3729248046875
2025-01-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,1313.687255859375
2025-01-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2025-01-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,1358.068603515625
2025-01-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2025-01-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2025-01-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,1340.3160400390625
2025-01-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,1340.3160400390625
2025-01-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2025-01-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,1322.5634765625
2025-01-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1322.5634765625
2025-01-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,1238.239013671875
2025-01-31,ANTM,stock_id,Buy & Hold (benchmark),1.0,1233.8009033203125
2025-02-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,1224.924560546875
2025-02-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,1242.67724609375
2025-02-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,1287.0584716796875
2025-02-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,1242.67724609375
2025-02-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,1269.3060302734375
2025-02-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1229.36279296875
2025-02-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1242.67724609375
2025-02-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,1238.239013671875
2025-02-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,1304.81103515625
2025-02-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,1358.068603515625
2025-02-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1380.25927734375
2025-02-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,1375.8211669921875
2025-02-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,1398.0118408203125
2025-02-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,1495.650634765625
2025-02-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,1437.9549560546875
2025-02-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1455.70751953125
2025-02-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,1451.2694091796875
2025-02-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,1446.831298828125
2025-02-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,1442.3931884765625
2025-02-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,1406.8880615234375
2025-03-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,1406.8880615234375
2025-03-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,1366.94482421875
2025-03-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,1437.9549560546875
2025-03-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,1442.3931884765625
2025-03-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,1446.831298828125
2025-03-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1322.5634765625
2025-03-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1349.1922607421875
2025-03-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,1371.383056640625
2025-03-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,1362.5067138671875
2025-03-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,1411.326171875
2025-03-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1469.0218505859375
2025-03-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,1451.2694091796875
2025-03-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,1473.4600830078125
2025-03-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,1460.1456298828125
2025-03-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,1406.8880615234375
2025-03-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1411.326171875
2025-03-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,1420.202392578125
2025-03-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,1464.583740234375
2025-03-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,1451.2694091796875
2025-04-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,1242.67724609375
2025-04-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,1309.2491455078125
2025-04-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,1446.831298828125
2025-04-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,1500.0888671875
2025-04-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,1624.3565673828125
2025-04-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,1650.9853515625
2025-04-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,1708.6810302734375
2025-04-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,1726.43359375
2025-04-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,1855.139404296875
2025-04-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,1943.902099609375
2025-04-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,1837.386962890625
2025-04-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,1908.3970947265625
2025-04-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,1899.520751953125
2025-04-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,1890.64453125
2025-04-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,1935.0257568359373
2025-04-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,1926.1495361328125
2025-05-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,2032.664794921875
2025-05-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,2059.293701171875
2025-05-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,2254.571533203125
2025-05-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,2440.972900390625
2025-05-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,2316.705322265625
2025-05-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,2378.839111328125
2025-05-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,2263.44775390625
2025-05-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,2263.44775390625
2025-05-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,2343.334228515625
2025-05-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,2414.34423828125
2025-05-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,2423.220458984375
2025-05-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,2582.9931640625
2025-05-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,2627.37451171875
2025-05-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,2778.27099609375
2025-05-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,2760.5185546875
2025-05-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,2689.508544921875
2025-05-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,2760.5185546875
2025-06-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,2946.920166015625
2025-06-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,2982.425048828125
2025-06-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,3151.07421875
2025-06-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,3062.3115234375
2025-06-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,2893.66259765625
2025-06-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,2911.4150390625
2025-06-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,2813.776123046875
2025-06-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,2929.16748046875
2025-06-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,2911.4150390625
2025-06-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,3080.06396484375
2025-06-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,3151.07421875
2025-06-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,2955.79638671875
2025-06-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,2840.40478515625
2025-06-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,2972.51171875
2025-06-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,2879.32958984375
2025-06-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,2730.238037109375
2025-06-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,2739.556396484375
2025-06-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,2832.738525390625
2025-07-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,2860.693115234375
2025-07-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,2786.1474609375
2025-07-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,2907.2841796875
2025-07-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,2795.465576171875
2025-07-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-07-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,2730.238037109375
2025-07-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,2720.919921875
2025-07-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,2786.1474609375
2025-07-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,2786.1474609375
2025-07-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,2823.42041015625
2025-07-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,2795.465576171875
2025-07-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,2786.1474609375
2025-07-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,2804.783935546875
2025-07-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,2767.510986328125
2025-07-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,2972.51171875
2025-07-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,2758.19287109375
2025-07-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,2832.738525390625
2025-07-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,2823.42041015625
2025-07-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,2767.510986328125
2025-07-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,2767.510986328125
2025-07-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,2795.465576171875
2025-07-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,2786.1474609375
2025-07-31,ANTM,stock_id,Buy & Hold (benchmark),1.0,2655.6923828125
2025-08-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,2683.64697265625
2025-08-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-08-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,2739.556396484375
2025-08-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,2870.011474609375
2025-08-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,2935.239013671875
2025-08-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,2879.32958984375
2025-08-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,2739.556396484375
2025-08-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,2702.283447265625
2025-08-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-08-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,2692.96533203125
2025-08-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,2702.283447265625
2025-08-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,2618.41943359375
2025-08-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,2646.374267578125
2025-08-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,2637.055908203125
2025-08-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,2627.73779296875
2025-08-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,2674.328857421875
2025-08-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,2683.64697265625
2025-08-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,2758.19287109375
2025-08-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,2776.8291015625
2025-08-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,2832.738525390625
2025-09-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,2981.830078125
2025-09-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,3233.421875
2025-09-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,3242.740234375
2025-09-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,3158.876220703125
2025-09-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,3363.876953125
2025-09-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,3410.468017578125
2025-09-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,3270.69482421875
2025-09-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,3158.876220703125
2025-09-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,3252.058349609375
2025-09-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,3252.058349609375
2025-09-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,3354.558837890625
2025-09-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,3224.103759765625
2025-09-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,3186.830810546875
2025-09-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,3214.785400390625
2025-09-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,3335.92236328125
2025-09-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,3419.786376953125
2025-09-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,3233.421875
2025-09-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,2953.87548828125
2025-09-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,2991.148193359375
2025-09-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,3075.01220703125
2025-09-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,2944.55712890625
2025-10-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,2991.148193359375
2025-10-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,2897.966064453125
2025-10-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,2981.830078125
2025-10-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,2972.51171875
2025-10-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,2925.920654296875
2025-10-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,3102.966796875
2025-10-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,3000.466552734375
2025-10-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,3084.330322265625
2025-10-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,3140.23974609375
2025-10-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,3121.603271484375
2025-10-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,3168.1943359375
2025-10-16,ANTM,stock_id,Buy & Hold (benchmark),1.0,3196.149169921875
2025-10-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,3214.785400390625
2025-10-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,3047.0576171875
2025-10-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,3065.694091796875
2025-10-22,ANTM,stock_id,Buy & Hold (benchmark),1.0,2953.87548828125
2025-10-23,ANTM,stock_id,Buy & Hold (benchmark),1.0,2972.51171875
2025-10-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,2916.6025390625
2025-10-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,2935.239013671875
2025-10-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,2888.64794921875
2025-10-29,ANTM,stock_id,Buy & Hold (benchmark),1.0,2981.830078125
2025-10-30,ANTM,stock_id,Buy & Hold (benchmark),1.0,2907.2841796875
2025-10-31,ANTM,stock_id,Buy & Hold (benchmark),1.0,2888.64794921875
2025-11-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,2897.966064453125
2025-11-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,2758.19287109375
2025-11-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,2776.8291015625
2025-11-06,ANTM,stock_id,Buy & Hold (benchmark),1.0,2730.238037109375
2025-11-07,ANTM,stock_id,Buy & Hold (benchmark),1.0,2702.283447265625
2025-11-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-11-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,2683.64697265625
2025-11-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,2683.64697265625
2025-11-13,ANTM,stock_id,Buy & Hold (benchmark),1.0,2692.96533203125
2025-11-14,ANTM,stock_id,Buy & Hold (benchmark),1.0,2832.738525390625
2025-11-17,ANTM,stock_id,Buy & Hold (benchmark),1.0,2851.375
2025-11-18,ANTM,stock_id,Buy & Hold (benchmark),1.0,2804.783935546875
2025-11-19,ANTM,stock_id,Buy & Hold (benchmark),1.0,2795.465576171875
2025-11-20,ANTM,stock_id,Buy & Hold (benchmark),1.0,2776.8291015625
2025-11-21,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-11-24,ANTM,stock_id,Buy & Hold (benchmark),1.0,2730.238037109375
2025-11-25,ANTM,stock_id,Buy & Hold (benchmark),1.0,2795.465576171875
2025-11-26,ANTM,stock_id,Buy & Hold (benchmark),1.0,2823.42041015625
2025-11-27,ANTM,stock_id,Buy & Hold (benchmark),1.0,2795.465576171875
2025-11-28,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-12-01,ANTM,stock_id,Buy & Hold (benchmark),1.0,2786.1474609375
2025-12-02,ANTM,stock_id,Buy & Hold (benchmark),1.0,2776.8291015625
2025-12-03,ANTM,stock_id,Buy & Hold (benchmark),1.0,2720.919921875
2025-12-04,ANTM,stock_id,Buy & Hold (benchmark),1.0,2702.283447265625
2025-12-05,ANTM,stock_id,Buy & Hold (benchmark),1.0,2711.6015625
2025-12-08,ANTM,stock_id,Buy & Hold (benchmark),1.0,2767.510986328125
2025-12-09,ANTM,stock_id,Buy & Hold (benchmark),1.0,2720.919921875
2025-12-10,ANTM,stock_id,Buy & Hold (benchmark),1.0,2730.238037109375
2025-12-11,ANTM,stock_id,Buy & Hold (benchmark),1.0,2692.96533203125
2025-12-12,ANTM,stock_id,Buy & Hold (benchmark),1.0,2842.056640625
2025-12-15,ANTM,stock_id,Buy & Hold (benchmark),1.0,2823.42041015625
